model,accent,speaker,utt_id,text,synth,ref,evaluable,f0_rmse,mcd,wer,ppg_kl,aid_pred,aid_correct,cs_accent,speaker_sim,utmos
vits,Vietnamese,PNV,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/PNV/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/PNV/wav/arctic_a0319.wav,True,493.53386477087435,9.375601410476357,0.0,0.7551825046539307,Canadian,False,0.1481084509336571,0.0414841888861809,3.160101890563965
vits,Vietnamese,PNV,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/PNV/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/PNV/wav/arctic_a0323.wav,True,874.620672494492,8.097167689521537,0.0833333333333333,0.3605067133903503,NewZealand,False,0.3686107254878803,0.0266590013985412,3.2577271461486816
vits,Vietnamese,PNV,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/PNV/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/PNV/wav/arctic_a0344.wav,True,475.7204365747114,7.454989620956422,0.1111111111111111,0.5502650141716003,NewZealand,False,0.215590922667026,0.0644343616932264,3.1956968307495117
vits,Vietnamese,THV,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0525.wav,True,1176.3012819351825,11.57455062893325,0.1666666666666666,0.7011798620223999,Canadian,False,0.1614737808949178,0.1979944750227753,3.7877817153930664
vits,Vietnamese,THV,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0027.wav,True,1191.1590081129789,11.03127804177058,0.0,0.4580238759517669,Canadian,False,0.2288929310707657,0.0589260036013601,3.826756238937378
vits,Vietnamese,THV,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0002.wav,True,1013.0926806867265,10.38321039104402,0.5,0.4750175774097442,Canadian,False,0.1544601633625129,0.1806982267535562,3.6879703998565674
vits,Vietnamese,THV,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_b0362.wav,True,1121.688691376529,10.900050209499447,0.0,0.8129286766052246,Australian,False,0.0898396044691573,0.0916563369264044,3.382162094116211
vits,Vietnamese,THV,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0007.wav,True,1031.6555030256352,10.613830630978068,0.0,0.541349470615387,NewZealand,False,0.2907488621888888,0.0783004698732248,3.8684520721435547
vits,Vietnamese,THV,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0023.wav,True,1198.1677284553325,11.013729706477754,0.1538461538461538,0.5771442651748657,NewZealand,False,0.3541811849732498,0.1568482002120629,3.2867836952209473
vits,Vietnamese,THV,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0268.wav,True,680.314668944076,10.385157215015145,0.0,0.5959513783454895,NewZealand,False,0.3315731110454504,0.1548586213310812,3.724165678024292
vits,Vietnamese,THV,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0319.wav,True,1151.0163696175532,10.98234145355669,0.0,0.6706222891807556,Canadian,False,0.1166511480085401,0.0832575315175379,3.681763172149658
vits,Vietnamese,THV,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0323.wav,True,1267.644014822224,9.710771036204951,0.0833333333333333,0.4134688973426819,NewZealand,False,0.1967146952633914,0.0812979668712162,3.773010492324829
vits,Vietnamese,THV,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/THV/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/THV/wav/arctic_a0344.wav,True,1101.0795838630372,10.431558199972864,0.1111111111111111,0.6257091164588928,NewZealand,False,0.1274618524597059,0.1141745221332955,3.5163259506225586
vits,Vietnamese,TLV,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0525.wav,True,265.5277763248132,9.405994671845097,0.1666666666666666,0.6537951827049255,Canadian,False,0.1664307757968574,-0.0030368964361489,3.515475034713745
vits,Vietnamese,TLV,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0027.wav,True,240.34363753293772,10.24846086767379,0.0,0.5916548371315002,Canadian,False,0.2824073912128351,0.1417254669694581,3.858799934387207
vits,Vietnamese,TLV,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0002.wav,True,235.276834132146,8.275489370012878,0.5,0.5367267727851868,Canadian,False,0.2662321186476048,0.1403160036137067,3.7554733753204346
vits,Vietnamese,TLV,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_b0362.wav,True,397.8571364237977,9.34501613439256,0.0,0.977507710456848,Australian,False,0.0370859241898668,0.0466938242743247,3.401538133621216
vits,Vietnamese,TLV,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0007.wav,True,284.6934673826751,9.910175576138244,0.0,0.5448458194732666,NewZealand,False,0.1443382917255518,0.1139457153218265,3.5596024990081787
vits,Vietnamese,TLV,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0023.wav,True,258.3492841427664,8.364082011464276,0.1538461538461538,0.5709296464920044,NewZealand,False,0.1601511637379024,0.0397297618696779,3.3054094314575195
vits,Vietnamese,TLV,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0268.wav,True,264.11125089952344,10.058173371541429,0.0,0.6046638488769531,NewZealand,False,0.3063226380452332,0.0801701655719098,3.649855136871338
vits,Vietnamese,TLV,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0319.wav,True,425.6377567838643,9.97507919142645,0.0,1.0303393602371216,Canadian,False,0.1966281692036246,0.0063391229374984,3.838728904724121
vits,Vietnamese,TLV,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0323.wav,True,360.9827516773439,8.914090680320875,0.0833333333333333,0.6225593090057373,NewZealand,False,0.307121364749705,-0.0160727255290972,3.699284791946411
vits,Vietnamese,TLV,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Vietnamese/TLV/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TLV/wav/arctic_a0344.wav,True,285.8579942898363,9.760646798940032,0.1111111111111111,0.7731435894966125,NewZealand,False,0.1499614261470205,0.0559170270776408,3.198300361633301
f5tts,Arabic,ABA,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0525.wav,True,330.4197310952668,7.167332560239005,0.0,0.4663471579551697,English,False,0.7279493758255269,0.5766083494137716,3.3505890369415283
f5tts,Arabic,ABA,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0027.wav,True,264.8892303356747,8.533113771248132,0.0,0.4213330149650574,American,False,0.8163930775643967,0.6539984727549064,3.5474276542663574
f5tts,Arabic,ABA,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0002.wav,True,295.93398432238746,7.808642686386289,0.25,0.5693432092666626,American,False,0.6146705316230391,0.5882779105129708,3.298276424407959
f5tts,Arabic,ABA,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_b0362.wav,True,468.8306707140626,8.292266701957915,0.0,0.481933057308197,American,False,0.7530819304611018,0.5404615785758452,3.412205219268799
f5tts,Arabic,ABA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0007.wav,True,269.6105052875416,7.159789542441364,0.0,0.3751642107963562,English,False,0.7795766984780373,0.6841063219002758,3.1343443393707275
f5tts,Arabic,ABA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0023.wav,True,312.9334778567451,7.273706828533703,0.0,0.3737640380859375,English,False,0.7979256221292278,0.6524584509681245,3.638927459716797
f5tts,Arabic,ABA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0268.wav,True,332.1079358629102,10.337986395347183,0.0,0.3110936284065246,American,False,0.6249976718632663,0.4065134383150762,3.2942628860473633
f5tts,Arabic,ABA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0319.wav,True,356.21946562801384,8.862213664830561,0.1111111111111111,0.8020461797714233,Indian,False,0.7078791301099605,0.6432279524937143,3.3251655101776123
f5tts,Arabic,ABA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0323.wav,True,386.8207491472024,8.11839149939989,0.0833333333333333,0.3089452981948852,American,False,0.7985820590910641,0.6884378736709026,3.2016234397888184
f5tts,Arabic,ABA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ABA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ABA/wav/arctic_a0344.wav,True,245.63888441869588,8.563578952123255,0.0,0.4306301474571228,American,False,0.789858775727908,0.6707938245873475,2.950556516647339
f5tts,Arabic,SKA,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0525.wav,True,367.6946256723702,6.447778192907052,0.0,0.5250033140182495,Canadian,False,0.737965888770027,0.5036914515742527,3.9889330863952637
f5tts,Arabic,SKA,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0027.wav,True,94.30523983782425,7.86578638910286,0.0,0.3025861382484436,American,False,0.7938049517674483,0.5786361459524515,3.445347547531128
f5tts,Arabic,SKA,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0002.wav,True,274.50072741369803,8.966503993959702,0.375,1.165436863899231,American,False,0.6904780218799319,0.6000040281514861,3.400742530822754
f5tts,Arabic,SKA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0007.wav,True,734.8243922307005,6.48672310203922,0.0,0.3719585537910461,SouthAfrican,False,0.6428394905029414,0.6032040815381494,2.0885443687438965
f5tts,Arabic,SKA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0023.wav,True,237.0354378918225,7.6745251590631325,0.0,0.7902599573135376,American,False,0.7303131369281621,0.4923961954588082,3.346928834915161
f5tts,Arabic,SKA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0268.wav,True,646.3271703934557,6.942963819891776,0.0,0.385585069656372,Canadian,False,0.7186748977292029,0.4569153709495467,3.371704578399658
f5tts,Arabic,SKA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0319.wav,True,421.67136679294896,8.561153189909522,0.1111111111111111,1.07935893535614,American,False,0.7302006490130384,0.4773049492093293,2.853942632675171
f5tts,Arabic,SKA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0323.wav,True,433.7690117511341,7.511810134529432,0.0833333333333333,0.608248770236969,American,False,0.7097382617828153,0.564603992042868,3.381828784942627
f5tts,Arabic,SKA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/SKA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SKA/wav/arctic_a0344.wav,True,451.5728327255902,7.648744096172578,0.0,0.3682572841644287,SouthAfrican,False,0.709685679761145,0.3940065867993095,3.6807429790496826
f5tts,Arabic,YBAA,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0525.wav,True,547.821100796153,9.782355235176214,0.0833333333333333,0.5406898260116577,English,False,0.7209519409638165,0.7355543711253407,3.425285577774048
f5tts,Arabic,YBAA,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0027.wav,True,220.7482818088708,8.714169389488504,0.0,0.2897022664546966,Indian,False,0.8224759083980171,0.6636216282448187,3.3121392726898193
f5tts,Arabic,YBAA,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0002.wav,True,378.5102890417984,10.505093836459,0.375,0.4500759840011596,Indian,False,0.744802213912023,0.7000551173923626,3.52718186378479
f5tts,Arabic,YBAA,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_b0362.wav,True,438.47462868448855,9.324274930462725,0.0,0.3979793488979339,SouthAfrican,False,0.7351612261308186,0.7357227045898617,3.2828965187072754
f5tts,Arabic,YBAA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0007.wav,True,427.4411316808802,7.489886835471825,0.0,0.4260659217834472,SouthAfrican,False,0.6748880461185087,0.5292134476483321,3.493875026702881
f5tts,Arabic,YBAA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0023.wav,True,470.2228958572872,8.441668059074077,0.0,0.3616090416908264,Indian,False,0.7607899536574982,0.6724513562537067,3.4619479179382324
f5tts,Arabic,YBAA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0268.wav,True,491.60773073614297,9.898047192322354,0.0,0.2418451309204101,American,False,0.7572350033478301,0.596501972394481,4.1859259605407715
f5tts,Arabic,YBAA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0319.wav,True,147.04599823616297,8.586070258155916,0.0,0.5126119256019592,American,False,0.6609745807372585,0.6398711498999937,2.852113723754883
f5tts,Arabic,YBAA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0323.wav,True,350.7186499582984,8.613744539397224,0.0,0.2099012434482574,American,False,0.7385062642664957,0.6386985144719709,3.641185760498047
f5tts,Arabic,YBAA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/YBAA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0344.wav,True,415.0590632356145,8.348320538479662,0.0,0.3101764023303985,American,False,0.6926142606747778,0.6195644045818196,3.1845474243164062
f5tts,Arabic,ZHAA,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0525.wav,True,484.06629240073767,7.2978103976747475,0.0,0.4851738214492798,American,False,0.5595067319510832,0.4452695892258637,3.706540584564209
f5tts,Arabic,ZHAA,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0027.wav,True,439.69261582673414,7.127692770730992,0.0,0.3244178891181946,Canadian,False,0.5634242136393358,0.52182409546514,3.7305455207824707
f5tts,Arabic,ZHAA,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0002.wav,True,132.88398012519428,6.377061405450619,0.375,0.619665265083313,Canadian,False,0.3843325086288408,0.5106734283461419,3.532864570617676
f5tts,Arabic,ZHAA,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_b0362.wav,True,443.09707382809097,7.221094395532485,0.0,0.3031938076019287,American,False,0.526076133758762,0.5349921345974351,3.734450101852417
f5tts,Arabic,ZHAA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0007.wav,True,68.03773848584107,5.52959291044031,0.0,0.5168094038963318,American,False,0.3645840202031359,0.512788388891576,3.290158271789551
f5tts,Arabic,ZHAA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0023.wav,True,648.1608152274505,6.500877441157266,0.0,0.2438346743583679,Canadian,False,0.2321635264318015,0.5382224525039032,3.2006301879882812
f5tts,Arabic,ZHAA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0268.wav,True,667.126746007155,9.808367268377012,0.0,0.2294033765792846,American,False,0.4372567395915085,0.4171892316601863,3.6309492588043213
f5tts,Arabic,ZHAA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0319.wav,True,475.55015846530233,9.211945426728098,0.0,0.421103835105896,American,False,0.5788846713386571,0.4073005951163874,3.570531129837036
f5tts,Arabic,ZHAA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0323.wav,True,701.8484481992044,9.19539083953844,0.0,0.2670781314373016,American,False,0.2802103648243554,0.4625723022312645,3.752748966217041
f5tts,Arabic,ZHAA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Arabic/ZHAA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0344.wav,True,914.5560573058864,5.512552493981904,0.0,0.3556756675243377,American,False,0.4414880283625379,0.4123476089538068,4.1108598709106445
f5tts,Indian,ASI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/f5-tts/outputs/f5tts/Indian/ASI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0525.wav,True,198.69028710201,5.551648536181969,0.0,0.3938072621822357,Indian,True,0.9035297099343512,0.6743632227167601,3.7713825702667236
